"Mission","AGCID","Date","Time","TempC"
2021,"T08",2021-10-01,1899-12-31 08:00:00,-0.56
2021,"T08",2021-10-01,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-01,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-01,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-02,1899-12-31,-0.059
2021,"T08",2021-10-02,1899-12-31 04:00:00,-0.059
2021,"T08",2021-10-02,1899-12-31 08:00:00,-0.059
2021,"T08",2021-10-02,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-02,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-02,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-03,1899-12-31,-0.059
2021,"T08",2021-10-03,1899-12-31 04:00:00,-0.059
2021,"T08",2021-10-03,1899-12-31 08:00:00,-0.059
2021,"T08",2021-10-03,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-03,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-03,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-04,1899-12-31,-0.56
2021,"T08",2021-10-04,1899-12-31 04:00:00,-0.059
2021,"T08",2021-10-04,1899-12-31 08:00:00,-0.059
2021,"T08",2021-10-04,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-04,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-04,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-05,1899-12-31,-0.56
2021,"T08",2021-10-05,1899-12-31 04:00:00,-0.56
2021,"T08",2021-10-05,1899-12-31 08:00:00,-1.061
2021,"T08",2021-10-05,1899-12-31 12:00:00,-1.061
2021,"T08",2021-10-05,1899-12-31 16:00:00,-0.56
2021,"T08",2021-10-05,1899-12-31 20:00:00,-0.56
2021,"T08",2021-10-06,1899-12-31,-0.56
2021,"T08",2021-10-06,1899-12-31 04:00:00,-0.56
2021,"T08",2021-10-06,1899-12-31 08:00:00,-0.56
2021,"T08",2021-10-06,1899-12-31 12:00:00,-0.56
2021,"T08",2021-10-06,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-06,1899-12-31 20:00:00,-0.56
2021,"T08",2021-10-07,1899-12-31,-1.061
2021,"T08",2021-10-07,1899-12-31 04:00:00,-1.061
2021,"T08",2021-10-07,1899-12-31 08:00:00,-1.061
2021,"T08",2021-10-07,1899-12-31 12:00:00,-1.061
2021,"T08",2021-10-07,1899-12-31 16:00:00,-0.56
2021,"T08",2021-10-07,1899-12-31 20:00:00,-0.56
2021,"T08",2021-10-08,1899-12-31,-0.56
2021,"T08",2021-10-08,1899-12-31 04:00:00,-1.061
2021,"T08",2021-10-08,1899-12-31 08:00:00,-1.061
2021,"T08",2021-10-08,1899-12-31 12:00:00,-1.061
2021,"T08",2021-10-08,1899-12-31 16:00:00,-1.061
2021,"T08",2021-10-08,1899-12-31 20:00:00,-1.061
2021,"T08",2021-10-09,1899-12-31,-0.56
2021,"T08",2021-10-09,1899-12-31 04:00:00,-0.56
2021,"T08",2021-10-09,1899-12-31 08:00:00,-0.56
2021,"T08",2021-10-09,1899-12-31 12:00:00,-0.56
2021,"T08",2021-10-09,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-09,1899-12-31 20:00:00,-0.56
2021,"T08",2021-10-10,1899-12-31,-0.56
2021,"T08",2021-10-10,1899-12-31 04:00:00,-0.56
2021,"T08",2021-10-10,1899-12-31 08:00:00,-0.56
2021,"T08",2021-10-10,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-10,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-10,1899-12-31 20:00:00,-0.56
2021,"T08",2021-10-11,1899-12-31,-0.56
2021,"T08",2021-10-11,1899-12-31 04:00:00,-0.56
2021,"T08",2021-10-11,1899-12-31 08:00:00,-0.56
2021,"T08",2021-10-11,1899-12-31 12:00:00,-0.56
2021,"T08",2021-10-11,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-11,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-12,1899-12-31,-0.059
2021,"T08",2021-10-12,1899-12-31 04:00:00,-0.059
2021,"T08",2021-10-12,1899-12-31 08:00:00,-0.56
2021,"T08",2021-10-12,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-12,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-12,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-13,1899-12-31,-0.059
2021,"T08",2021-10-13,1899-12-31 04:00:00,-0.059
2021,"T08",2021-10-13,1899-12-31 08:00:00,-0.059
2021,"T08",2021-10-13,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-13,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-13,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-14,1899-12-31,-0.059
2021,"T08",2021-10-14,1899-12-31 04:00:00,-0.56
2021,"T08",2021-10-14,1899-12-31 08:00:00,-0.56
2021,"T08",2021-10-14,1899-12-31 12:00:00,-0.059
2021,"T08",2021-10-14,1899-12-31 16:00:00,-0.059
2021,"T08",2021-10-14,1899-12-31 20:00:00,-0.059
2021,"T08",2021-10-15,1899-12-31,-0.059
